p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
1,2,,,,2,2,2,2,2,2,2,3857,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3858,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3859,gemini,2025,남성,8
1,2,,,,2,2,2,2,1,2,2,3860,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3861,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3862,gemini,2025,남성,8
3,1,1.0,4.0,2.0,2,1,2,2,1,2,2,3863,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3864,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3865,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3866,gemini,2025,남성,8
1,2,,,,2,2,2,2,1,2,2,3867,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3868,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3869,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3870,gemini,2025,남성,8
3,1,1.0,4.0,2.0,2,1,2,2,1,2,2,3871,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3872,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3873,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3874,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3875,gemini,2025,남성,8
2,2,,,,2,2,2,2,2,2,2,3876,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3877,gemini,2025,남성,8
2,2,,,,2,2,2,2,2,2,2,3878,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3879,gemini,2025,남성,8
3,1,1.0,3.0,2.0,2,1,2,2,1,2,2,3880,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3881,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3882,gemini,2025,남성,8
1,2,,,,2,2,2,2,1,2,2,3883,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3884,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3885,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3886,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3887,gemini,2025,남성,8
1,2,,,,2,2,2,2,1,2,2,3888,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3889,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3890,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3891,gemini,2025,남성,8
2,2,,,,2,1,2,2,2,2,2,3892,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3893,gemini,2025,남성,8
3,1,1.0,3.0,2.0,1,1,2,2,1,2,1,3894,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3895,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3896,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3897,gemini,2025,남성,8
2,2,,,,1,1,2,2,1,2,2,3898,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3899,gemini,2025,남성,8
2,2,,,,2,2,2,2,2,2,2,3900,gemini,2025,남성,8
2,2,,,,2,1,2,2,2,2,2,3901,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3902,gemini,2025,남성,8
1,2,,,,2,1,2,2,2,2,2,3903,gemini,2025,남성,8
2,2,,,,2,1,2,2,2,2,2,3904,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3905,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3906,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3907,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3908,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3909,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3910,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3911,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3912,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3913,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3914,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3915,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3916,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3917,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3918,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3919,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3920,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3921,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3922,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3923,gemini,2025,남성,8
2,2,,,,2,2,2,2,2,2,2,3924,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3925,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3926,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3927,gemini,2025,남성,8
2,2,,,,2,2,2,2,2,2,2,3928,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3929,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3930,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3931,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3932,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3933,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3934,gemini,2025,남성,8
1,2,,,,2,1,2,2,2,2,2,3935,gemini,2025,남성,8
3,1,1.0,4.0,2.0,2,1,2,2,1,2,2,3936,gemini,2025,남성,8
3,1,1.0,4.0,2.0,2,1,2,2,1,2,2,3937,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3938,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3939,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3940,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3941,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3942,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3943,gemini,2025,남성,8
1,2,,,,2,2,2,2,1,2,2,3944,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3945,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3946,gemini,2025,남성,8
3,1,1.0,3.0,2.0,2,1,2,2,1,2,2,3947,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3948,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3949,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3950,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3951,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3952,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3953,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3954,gemini,2025,남성,8
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,3955,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3956,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3957,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3958,gemini,2025,남성,8
1,2,,,,2,2,2,2,1,2,2,3959,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3960,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3961,gemini,2025,남성,8
2,2,,,,2,1,1,2,1,2,2,3962,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3963,gemini,2025,남성,8
2,2,,,,2,2,2,2,1,2,2,3964,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3965,gemini,2025,남성,8
3,1,1.0,3.0,2.0,1,1,2,2,1,2,2,3966,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3967,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3968,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3969,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3970,gemini,2025,남성,8
1,2,,,,2,1,2,2,1,2,2,3971,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3972,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3973,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3974,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3975,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3976,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3977,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3978,gemini,2025,남성,8
1,2,,,,2,2,2,2,1,2,2,3979,gemini,2025,남성,8
1,2,,,,2,2,2,2,2,2,2,3980,gemini,2025,남성,8
2,2,,,,2,1,2,2,1,2,2,3981,gemini,2025,남성,8
2,2,,,,1,1,1,1,1,2,2,3982,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,3983,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,3984,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,3985,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,3986,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,3987,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,3988,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,3989,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,3990,gemini,2025,여성,2
2,2,,,,2,1,2,2,1,2,2,3991,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,3992,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,3993,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,3994,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,3995,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,3996,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,3997,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,3998,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,3999,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4000,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,4001,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4002,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4003,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,1,1,4004,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4005,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,2,4006,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4007,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,1,4008,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4009,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4010,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4011,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4012,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4013,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,4014,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4015,gemini,2025,여성,2
2,1,1.0,3.0,2.0,1,1,2,1,1,2,1,4016,gemini,2025,여성,2
3,1,8.0,3.0,2.0,1,1,2,1,1,2,1,4017,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4018,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,4019,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4020,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4021,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,4022,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,2,4023,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4024,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,4025,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,4026,gemini,2025,여성,2
3,1,8.0,3.0,2.0,1,1,1,1,1,2,1,4027,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,1,4028,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4029,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,4030,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,4031,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,4032,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4033,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4034,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4035,gemini,2025,여성,2
3,1,1.0,2.0,2.0,1,1,2,1,1,2,2,4036,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4037,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4038,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4039,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4040,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4041,gemini,2025,여성,2
3,1,6.0,3.0,2.0,1,1,1,1,1,2,1,4042,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4043,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4044,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4045,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,2,1,1,2,2,4046,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4047,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4048,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4049,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,2,4050,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4051,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4052,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4053,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4054,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4055,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4056,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4057,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4058,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4059,gemini,2025,여성,2
3,1,1.0,2.0,2.0,1,1,2,1,1,2,1,4060,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4061,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4062,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4063,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4064,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,1,4065,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4066,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4067,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4068,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,4069,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4070,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4071,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4072,gemini,2025,여성,2
3,1,8.0,3.0,2.0,1,1,1,1,1,2,1,4073,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4074,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4075,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4076,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4077,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4078,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4079,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4080,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4081,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4082,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4083,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4084,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4085,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4086,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4087,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,4088,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4089,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4090,gemini,2025,여성,2
2,2,,,,2,1,2,1,1,2,2,4091,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4092,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4093,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4094,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4095,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4096,gemini,2025,여성,2
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,4097,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4098,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,1,1,4099,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4100,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4101,gemini,2025,여성,2
3,1,8.0,3.0,2.0,1,1,1,1,1,2,1,4102,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4103,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4104,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4105,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,2,4106,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4107,gemini,2025,여성,2
3,1,9.0,3.0,2.0,1,1,2,1,1,2,1,4108,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4109,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4110,gemini,2025,여성,2
3,2,,,,1,1,1,1,1,2,1,4111,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4112,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4113,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4114,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,1,4115,gemini,2025,여성,2
3,1,8.0,3.0,2.0,1,1,1,1,1,2,2,4116,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4117,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,4118,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4119,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,4120,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4121,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4122,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4123,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4124,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,4125,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,4126,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4127,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4128,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4129,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4130,gemini,2025,여성,2
2,2,,,,1,1,2,1,1,2,2,4131,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4132,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,4133,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4134,gemini,2025,여성,2
3,1,6.0,3.0,2.0,1,1,1,1,1,2,1,4135,gemini,2025,여성,2
3,1,6.0,3.0,2.0,1,1,2,1,1,2,2,4136,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4137,gemini,2025,여성,2
3,1,6.0,3.0,2.0,1,1,1,1,1,1,1,4138,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4139,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4140,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4141,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,4142,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4143,gemini,2025,여성,2
3,1,9.0,3.0,2.0,1,1,1,1,1,2,2,4144,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,4145,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4146,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4147,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4148,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4149,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4150,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4151,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,1,4152,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4153,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4154,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,2,4155,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4156,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4157,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4158,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4159,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4160,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4161,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4162,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4163,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4164,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,4165,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4166,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4167,gemini,2025,여성,2
3,1,9.0,3.0,2.0,1,1,1,1,1,2,1,4168,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,4169,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,4170,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,4171,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4172,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4173,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,4174,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,1,4175,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4176,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4177,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,1,4178,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4179,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4180,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,4181,gemini,2025,여성,2
3,1,8.0,3.0,2.0,1,1,2,1,1,2,1,4182,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4183,gemini,2025,여성,2
3,1,1.0,4.0,2.0,1,1,1,1,1,2,2,4184,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4185,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,2,1,1,2,1,4186,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,1,1,4187,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,2,4188,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4189,gemini,2025,여성,2
2,2,,,,1,1,1,1,1,2,2,4190,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4191,gemini,2025,여성,2
3,1,7.0,3.0,2.0,1,1,1,1,1,2,2,4192,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4193,gemini,2025,여성,2
3,1,1.0,3.0,2.0,1,1,1,1,1,2,1,4194,gemini,2025,여성,2
3,1,8.0,3.0,2.0,1,1,1,1,1,2,1,4195,gemini,2025,여성,2
