p__m01016,p__m01004,p__d29001,p__d31002,p__m01005,p__m01022,p__m01012,p__d31005,p__m01015,p__m01008,p__d31003,p__m01024,p__m01014,p__m01006,p__d31001,p__d26001,p__d26075,p__m01019,p__d11001,p__d28001,p__m01011,p__m01020,p__m01007,p__d22001,p__m01017,p__m01003,p__d26092,p__m01009,p__m01013,p__m01001,p__m01010,p__d31007,p__m01018,p__m01021,p__m01002,p__m01023,_idx,_model,_wave,성별,연령대,_error
2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,663,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,664,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,665,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,666,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,667,gemini,2024,여성,3,
3.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,668,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,669,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,670,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,671,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,672,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,673,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,674,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,675,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,676,gemini,2024,여성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,677,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,678,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,679,gemini,2024,여성,3,
4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,680,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,681,gemini,2024,여성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,682,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,683,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,684,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,685,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,686,gemini,2024,여성,3,
2.0,2.0,1.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,,3.0,3.0,2.0,3.0,687,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,688,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,689,gemini,2024,여성,3,
2.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,690,gemini,2024,여성,3,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,691,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,692,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,693,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,694,gemini,2024,여성,3,
3.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,695,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,5.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,5.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,696,gemini,2024,여성,3,
2.0,3.0,1.0,2.0,4.0,3.0,2.0,,2.0,4.0,,3.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,697,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,698,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,699,gemini,2024,여성,3,
2.0,2.0,1.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,700,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,701,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,702,gemini,2024,여성,3,
3.0,3.0,1.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,703,gemini,2024,여성,3,
3.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,704,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,5.0,2.0,3.0,3.0,4.0,4.0,8.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,705,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,706,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,707,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,708,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,709,gemini,2024,여성,3,
2.0,2.0,1.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,710,gemini,2024,여성,3,
2.0,3.0,1.0,2.0,4.0,3.0,3.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,711,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,712,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,713,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,714,gemini,2024,여성,3,
2.0,2.0,1.0,2.0,3.0,3.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,715,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,716,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,717,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,718,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,719,gemini,2024,여성,3,
2.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,720,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,721,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,722,gemini,2024,여성,3,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,723,gemini,2024,여성,3,
3.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,724,gemini,2024,여성,4,
2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,725,gemini,2024,여성,4,
2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,726,gemini,2024,여성,4,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,727,gemini,2024,여성,4,
3.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,728,gemini,2024,여성,4,
2.0,2.0,1.0,2.0,3.0,3.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,3.0,3.0,3.0,729,gemini,2024,여성,4,
2.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,730,gemini,2024,여성,4,
2.0,2.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,731,gemini,2024,여성,4,
3.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,732,gemini,2024,여성,4,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,733,gemini,2024,여성,4,
2.0,3.0,1.0,2.0,3.0,3.0,2.0,,2.0,2.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,3.0,734,gemini,2024,여성,4,
3.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,735,gemini,2024,여성,4,
3.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,736,gemini,2024,여성,4,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,737,gemini,2024,여성,4,
2.0,3.0,1.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,,3.0,2.0,2.0,4.0,738,gemini,2024,여성,4,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,739,gemini,2024,여성,4,
2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,740,gemini,2024,여성,4,
3.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,741,gemini,2024,여성,4,
2.0,2.0,1.0,2.0,3.0,2.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,742,gemini,2024,여성,4,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,743,gemini,2024,여성,4,
3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,744,gemini,2024,여성,4,
2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,745,gemini,2024,여성,4,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,746,gemini,2024,여성,4,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,747,gemini,2024,여성,4,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,748,gemini,2024,여성,4,
2.0,3.0,1.0,2.0,4.0,2.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,749,gemini,2024,여성,4,
